,,,,,,,Indicadores,SUMA_NETA
MATERIAL1,FECHA,,ID CENTRO,GRUPO_ARTICULOS,NOMBRE_CENTRO,CLASE_MOVIMIENTO,UNIDAD,
16,2024-01-11,11 ene. 2024,C527,DIESEL,,641,L60,"7,966"
16,2024-01-11,11 ene. 2024,G021,DIESEL,,641,L60,"5,956"
16,2024-01-11,11 ene. 2024,G032,DIESEL,,641,L60,"44,681"
16,2024-01-11,11 ene. 2024,G034,DIESEL,,641,L60,"14,897"
16,2024-01-11,11 ene. 2024,G046,DIESEL,,641,L60,"14,879"
16,2024-01-11,11 ene. 2024,G053,DIESEL,,641,L60,"4,964"
16,2024-01-11,11 ene. 2024,G107,DIESEL,,641,L60,"19,861"
16,2024-01-11,11 ene. 2024,G123,DIESEL,,641,L60,"4,965"
16,2024-01-11,11 ene. 2024,G128,DIESEL,,641,L60,"22,830"
16,2024-01-11,11 ene. 2024,G140,DIESEL,,641,L60,"13,901"
16,2024-01-11,11 ene. 2024,G142,DIESEL,,641,L60,"9,936"
16,2024-01-11,11 ene. 2024,G232,DIESEL,,641,L60,"7,942"
16,2024-01-11,11 ene. 2024,G237,DIESEL,,641,L60,"14,902"
16,2024-01-11,11 ene. 2024,G311,DIESEL,,641,L60,"8,936"
16,2024-01-11,11 ene. 2024,G355,DIESEL,,641,L60,"7,948"
16,2024-01-11,11 ene. 2024,G401,DIESEL,,641,L60,"12,915"
16,2024-01-11,11 ene. 2024,G405,DIESEL,,641,L60,"7,948"
16,2024-01-11,11 ene. 2024,G411,DIESEL,,641,L60,"67,445"
16,2024-01-11,11 ene. 2024,G419,DIESEL,,641,L60,"4,968"
16,2024-01-11,11 ene. 2024,G422,DIESEL,,641,L60,"5,962"
16,2024-01-11,11 ene. 2024,G426,DIESEL,,641,L60,"9,926"
16,2024-01-11,11 ene. 2024,G517,DIESEL,,641,L60,"80,407"
16,2024-01-11,11 ene. 2024,G540,DIESEL,,641,L60,"8,936"
16,2024-01-11,11 ene. 2024,G783,DIESEL,,641,L60,"16,886"
16,2024-01-12,12 ene. 2024,C005,DIESEL,COMBUST. MUELLE PESQUERO ARICA,641,L60,"4,987"
16,2024-01-12,12 ene. 2024,C010,DIESEL,KEROSENE EESS 20071,641,L60,"14,840"
16,2024-01-12,12 ene. 2024,C018,DIESEL,YACIMIENTO MINA LOS COLORADOS,641,L60,"16,826"
16,2024-01-12,12 ene. 2024,C043,DIESEL,MANTOS DE LA LUNA,641,L60,"17,865"
16,2024-01-12,12 ene. 2024,C046,DIESEL,CODELCO - GABRIELA MISTRAL,641,L60,"7,974"
16,2024-01-12,12 ene. 2024,C049,DIESEL,TRANSPORTES GEMINIS,641,L60,"4,982"
16,2024-01-12,12 ene. 2024,C051,DIESEL,M/N PALERMO - PETROMAR,641,L60,"8,976"
16,2024-01-12,12 ene. 2024,C095,DIESEL,M/N RIEKA,641,L60,"9,961"
16,2024-01-12,12 ene. 2024,C120,DIESEL,MARÍA PINTO,641,L60,"26,889"
16,2024-01-12,12 ene. 2024,C147,DIESEL,ALGARROBO,641,L60,"53,570"
16,2024-01-12,12 ene. 2024,C153,DIESEL,VILLA ALEMANA,641,L60,"16,918"
16,2024-01-12,12 ene. 2024,C163,DIESEL,SAN FELIPE,641,L60,"26,893"
16,2024-01-12,12 ene. 2024,C165,DIESEL,SAN FELIPE,641,L60,"8,958"
16,2024-01-12,12 ene. 2024,C170,DIESEL,E/S 40053 CABILDO,641,L60,"9,956"
16,2024-01-12,12 ene. 2024,C198,DIESEL,E/S 40066 VALPARAÍSO,641,L60,"7,962"
16,2024-01-12,12 ene. 2024,C368,DIESEL,E/S 40090 QUILLOTA,641,L60,"17,927"
16,2024-01-12,12 ene. 2024,C369,DIESEL,E/S 40091 QUILPUÉ,641,L60,"14,936"
16,2024-01-12,12 ene. 2024,C514,DIESEL,,641,L60,"9,960"
16,2024-01-12,12 ene. 2024,C603,DIESEL,,641,L60,"42,820"
16,2024-01-12,12 ene. 2024,C609,DIESEL,,641,L60,"19,910"
16,2024-01-12,12 ene. 2024,C710,DIESEL,,641,L60,"8,961"
16,2024-01-12,12 ene. 2024,G007,DIESEL,,641,L60,"8,938"
16,2024-01-12,12 ene. 2024,G011,DIESEL,,641,L60,"22,838"
16,2024-01-12,12 ene. 2024,G012,DIESEL,,641,L60,"26,795"
16,2024-01-12,12 ene. 2024,G021,DIESEL,,641,L60,"4,963"
16,2024-01-12,12 ene. 2024,G029,DIESEL,,641,L60,"82,356"
16,2024-01-12,12 ene. 2024,G032,DIESEL,,641,L60,"23,830"
16,2024-01-12,12 ene. 2024,G055,DIESEL,,641,L60,"9,930"
16,2024-01-12,12 ene. 2024,G087,DIESEL,,641,L60,"7,937"
16,2024-01-12,12 ene. 2024,G115,DIESEL,,641,L60,"20,851"
16,2024-01-12,12 ene. 2024,G128,DIESEL,,641,L60,"13,904"
16,2024-01-12,12 ene. 2024,G132,DIESEL,,641,L60,"9,924"
16,2024-01-12,12 ene. 2024,G197,DIESEL,,641,L60,"13,887"
16,2024-01-12,12 ene. 2024,G237,DIESEL,,641,L60,"14,882"
16,2024-01-12,12 ene. 2024,G308,DIESEL,,641,L60,"9,929"
16,2024-01-12,12 ene. 2024,G311,DIESEL,,641,L60,"8,945"
16,2024-01-12,12 ene. 2024,G312,DIESEL,,641,L60,"32,736"
16,2024-01-12,12 ene. 2024,G411,DIESEL,,641,L60,"57,529"
16,2024-01-12,12 ene. 2024,G436,DIESEL,,641,L60,"7,942"
16,2024-01-12,12 ene. 2024,G711,DIESEL,,641,L60,"18,870"
16,2024-01-12,12 ene. 2024,G760,DIESEL,,641,L60,"4,966"
16,2024-01-12,12 ene. 2024,G968,DIESEL,,641,L60,"9,924"
16,2024-01-13,13 ene. 2024,C059,DIESEL,PROYECTO ALMA,641,L60,"16,921"
16,2024-01-13,13 ene. 2024,C091,DIESEL,DEPOSITO PARMA,641,L60,"8,956"
16,2024-01-13,13 ene. 2024,C096,DIESEL,EMPORMONTT CASTRO,641,L60,"16,922"
16,2024-01-13,13 ene. 2024,C117,DIESEL,PUCHUNCAVÍ,641,L60,"7,958"
16,2024-01-13,13 ene. 2024,C120,DIESEL,MARÍA PINTO,641,L60,"19,906"
16,2024-01-13,13 ene. 2024,C142,DIESEL,VILLA ALEMANA,641,L60,"5,974"
16,2024-01-13,13 ene. 2024,C147,DIESEL,ALGARROBO,641,L60,"35,659"
16,2024-01-13,13 ene. 2024,C163,DIESEL,SAN FELIPE,641,L60,"41,786"
16,2024-01-13,13 ene. 2024,C369,DIESEL,E/S 40091 QUILPUÉ,641,L60,"5,970"
16,2024-01-13,13 ene. 2024,G008,DIESEL,,641,L60,"13,905"
16,2024-01-13,13 ene. 2024,G011,DIESEL,,641,L60,"7,951"
16,2024-01-13,13 ene. 2024,G012,DIESEL,,641,L60,"16,887"
16,2024-01-13,13 ene. 2024,G021,DIESEL,,641,L60,"7,951"
16,2024-01-13,13 ene. 2024,G053,DIESEL,,641,L60,"7,942"
16,2024-01-13,13 ene. 2024,G087,DIESEL,,641,L60,"8,937"
16,2024-01-13,13 ene. 2024,G145,DIESEL,,641,L60,"4,991"
16,2024-01-13,13 ene. 2024,G158,DIESEL,,641,L60,"8,948"
16,2024-01-13,13 ene. 2024,G197,DIESEL,,641,L60,"8,961"
16,2024-01-13,13 ene. 2024,G232,DIESEL,,641,L60,"4,957"
16,2024-01-13,13 ene. 2024,G237,DIESEL,,641,L60,"9,918"
16,2024-01-13,13 ene. 2024,G283,DIESEL,,641,L60,"8,951"
16,2024-01-13,13 ene. 2024,G370,DIESEL,,641,L60,"4,973"
16,2024-01-13,13 ene. 2024,G411,DIESEL,,641,L60,"37,697"
16,2024-01-13,13 ene. 2024,G412,DIESEL,,641,L60,"7,950"
16,2024-01-13,13 ene. 2024,G419,DIESEL,,641,L60,"4,971"
16,2024-01-13,13 ene. 2024,G517,DIESEL,,641,L60,"30,767"
16,2024-01-13,13 ene. 2024,G760,DIESEL,,641,L60,"12,924"
16,2024-01-13,13 ene. 2024,G783,DIESEL,,641,L60,"14,902"
16,2024-01-13,13 ene. 2024,G968,DIESEL,,641,L60,"9,922"
16,2024-01-14,14 ene. 2024,1228,DIESEL,E/S 40144 COQUIMBO,641,L60,"278,562"
16,2024-01-14,14 ene. 2024,C062,DIESEL,MINERA ANTUCOYA,641,L60,"4,972"
16,2024-01-14,14 ene. 2024,C170,DIESEL,E/S 40053 CABILDO,641,L60,"9,934"
16,2024-01-14,14 ene. 2024,C201,DIESEL,E/S 40088 VALPARAÍSO,641,L60,"13,822"
16,2024-01-14,14 ene. 2024,C527,DIESEL,,641,L60,"7,958"
16,2024-01-14,14 ene. 2024,G007,DIESEL,,641,L60,"8,928"
16,2024-01-14,14 ene. 2024,G008,DIESEL,,641,L60,"8,929"
16,2024-01-14,14 ene. 2024,G087,DIESEL,,641,L60,"7,946"
16,2024-01-14,14 ene. 2024,G134,DIESEL,,641,L60,"5,954"
16,2024-01-14,14 ene. 2024,G140,DIESEL,,641,L60,"9,921"
16,2024-01-14,14 ene. 2024,G142,DIESEL,,641,L60,"8,927"
16,2024-01-14,14 ene. 2024,G305,DIESEL,,641,L60,"9,909"
16,2024-01-14,14 ene. 2024,G355,DIESEL,,641,L60,"8,951"
16,2024-01-14,14 ene. 2024,G401,DIESEL,,641,L60,"7,958"
16,2024-01-14,14 ene. 2024,G517,DIESEL,,641,L60,"9,912"
16,2024-01-14,14 ene. 2024,G540,DIESEL,,641,L60,"4,952"
16,2024-01-14,14 ene. 2024,G760,DIESEL,,641,L60,"4,961"
16,2024-01-15,15 ene. 2024,1208,DIESEL,E/S 40128 VIÑA DEL MAR,641,L60,"328,677"
16,2024-01-15,15 ene. 2024,1228,DIESEL,E/S 40144 COQUIMBO,641,L60,"767,623"
16,2024-01-15,15 ene. 2024,C043,DIESEL,MANTOS DE LA LUNA,641,L60,"22,803"
16,2024-01-15,15 ene. 2024,C051,DIESEL,M/N PALERMO - PETROMAR,641,L60,"9,954"
16,2024-01-15,15 ene. 2024,C052,DIESEL,DEPOSITO CASERONES,641,L60,"7,966"
16,2024-01-15,15 ene. 2024,C066,DIESEL,CODELCO - ANDINA,641,L60,"9,962"
16,2024-01-15,15 ene. 2024,C078,DIESEL,CODELCO - ANDINA HUECHUN,641,L60,"23,910"
16,2024-01-15,15 ene. 2024,C091,DIESEL,DEPOSITO PARMA,641,L60,"9,958"
16,2024-01-15,15 ene. 2024,C096,DIESEL,EMPORMONTT CASTRO,641,L60,"14,913"
16,2024-01-15,15 ene. 2024,C153,DIESEL,VILLA ALEMANA,641,L60,"7,966"
16,2024-01-15,15 ene. 2024,C198,DIESEL,E/S 40066 VALPARAÍSO,641,L60,"12,947"
16,2024-01-15,15 ene. 2024,C514,DIESEL,,641,L60,"9,964"
16,2024-01-15,15 ene. 2024,C609,DIESEL,,641,L60,"15,936"
16,2024-01-15,15 ene. 2024,C710,DIESEL,,641,L60,"7,976"
16,2024-01-15,15 ene. 2024,G029,DIESEL,,641,L60,"73,291"
16,2024-01-15,15 ene. 2024,G034,DIESEL,,641,L60,"5,958"
16,2024-01-15,15 ene. 2024,G039,DIESEL,,641,L60,"10,917"
16,2024-01-15,15 ene. 2024,G053,DIESEL,,641,L60,"7,943"
16,2024-01-15,15 ene. 2024,G123,DIESEL,,641,L60,"4,964"
16,2024-01-15,15 ene. 2024,G128,DIESEL,,641,L60,"16,875"
16,2024-01-15,15 ene. 2024,G197,DIESEL,,641,L60,"7,941"
16,2024-01-15,15 ene. 2024,G283,DIESEL,,641,L60,"5,960"
16,2024-01-15,15 ene. 2024,G311,DIESEL,,641,L60,"4,975"
16,2024-01-15,15 ene. 2024,G312,DIESEL,,641,L60,"40,697"
16,2024-01-15,15 ene. 2024,G371,DIESEL,,641,L60,"8,933"
16,2024-01-15,15 ene. 2024,G411,DIESEL,,641,L60,"51,578"
16,2024-01-15,15 ene. 2024,G436,DIESEL,,641,L60,"9,928"
16,2024-01-15,15 ene. 2024,G711,DIESEL,,641,L60,"31,734"
16,2024-01-15,15 ene. 2024,G760,DIESEL,,641,L60,"7,947"
16,2024-01-15,15 ene. 2024,G968,DIESEL,,641,L60,"9,905"
16,2024-01-16,16 ene. 2024,1208,DIESEL,E/S 40128 VIÑA DEL MAR,641,L60,"233,703"
16,2024-01-16,16 ene. 2024,C043,DIESEL,MANTOS DE LA LUNA,641,L60,"17,852"
16,2024-01-16,16 ene. 2024,C095,DIESEL,M/N RIEKA,641,L60,"14,948"
16,2024-01-16,16 ene. 2024,C096,DIESEL,EMPORMONTT CASTRO,641,L60,"9,962"
16,2024-01-16,16 ene. 2024,C120,DIESEL,MARÍA PINTO,641,L60,"15,898"
16,2024-01-16,16 ene. 2024,C142,DIESEL,VILLA ALEMANA,641,L60,"5,972"
16,2024-01-16,16 ene. 2024,C165,DIESEL,SAN FELIPE,641,L60,"8,923"
16,2024-01-16,16 ene. 2024,C603,DIESEL,,641,L60,"23,928"
16,2024-01-16,16 ene. 2024,C609,DIESEL,,641,L60,"24,822"
16,2024-01-16,16 ene. 2024,G007,DIESEL,,641,L60,"17,853"
16,2024-01-16,16 ene. 2024,G012,DIESEL,,641,L60,"26,797"
16,2024-01-16,16 ene. 2024,G032,DIESEL,,641,L60,"45,643"
16,2024-01-16,16 ene. 2024,G046,DIESEL,,641,L60,"14,876"
16,2024-01-16,16 ene. 2024,G053,DIESEL,,641,L60,"7,926"
16,2024-01-16,16 ene. 2024,G055,DIESEL,,641,L60,"16,869"
16,2024-01-16,16 ene. 2024,G064,DIESEL,,641,L60,"7,937"
16,2024-01-16,16 ene. 2024,G087,DIESEL,,641,L60,"7,934"
16,2024-01-16,16 ene. 2024,G107,DIESEL,,641,L60,"16,885"
16,2024-01-16,16 ene. 2024,G115,DIESEL,,641,L60,"24,840"
16,2024-01-16,16 ene. 2024,G142,DIESEL,,641,L60,"9,929"
16,2024-01-16,16 ene. 2024,G145,DIESEL,,641,L60,"14,872"
16,2024-01-16,16 ene. 2024,G231,DIESEL,,641,L60,"31,703"
16,2024-01-16,16 ene. 2024,G232,DIESEL,,641,L60,"4,961"
16,2024-01-16,16 ene. 2024,G305,DIESEL,,641,L60,"17,853"
16,2024-01-16,16 ene. 2024,G312,DIESEL,,641,L60,"40,703"
16,2024-01-16,16 ene. 2024,G369,DIESEL,,641,L60,"7,936"
16,2024-01-16,16 ene. 2024,G401,DIESEL,,641,L60,"12,926"
16,2024-01-16,16 ene. 2024,G405,DIESEL,,641,L60,"8,932"
16,2024-01-16,16 ene. 2024,G412,DIESEL,,641,L60,"4,964"
16,2024-01-16,16 ene. 2024,G419,DIESEL,,641,L60,"7,946"
16,2024-01-16,16 ene. 2024,G540,DIESEL,,641,L60,"4,957"
16,2024-01-16,16 ene. 2024,G760,DIESEL,,641,L60,"4,963"
16,2024-01-16,16 ene. 2024,G783,DIESEL,,641,L60,"9,940"
16,2024-01-16,16 ene. 2024,G968,DIESEL,,641,L60,"9,914"
16,2024-01-17,17 ene. 2024,1228,DIESEL,E/S 40144 COQUIMBO,641,L60,"792,401"
16,2024-01-17,17 ene. 2024,C010,DIESEL,KEROSENE EESS 20071,641,L60,"14,870"
16,2024-01-17,17 ene. 2024,C014,DIESEL,EMPRESA DE TRANS. FERROVIARIOS,641,L60,"14,871"
16,2024-01-17,17 ene. 2024,C018,DIESEL,YACIMIENTO MINA LOS COLORADOS,641,L60,"16,852"
16,2024-01-17,17 ene. 2024,C049,DIESEL,TRANSPORTES GEMINIS,641,L60,"4,962"
16,2024-01-17,17 ene. 2024,C051,DIESEL,M/N PALERMO - PETROMAR,641,L60,"12,899"
16,2024-01-17,17 ene. 2024,C062,DIESEL,MINERA ANTUCOYA,641,L60,"14,865"
16,2024-01-17,17 ene. 2024,C066,DIESEL,CODELCO - ANDINA,641,L60,"16,846"
16,2024-01-17,17 ene. 2024,C078,DIESEL,CODELCO - ANDINA HUECHUN,641,L60,"14,886"
16,2024-01-17,17 ene. 2024,C090,DIESEL,SQM Puerto Tocopilla,641,L60,"15,863"
16,2024-01-17,17 ene. 2024,C091,DIESEL,DEPOSITO PARMA,641,L60,"12,882"
16,2024-01-17,17 ene. 2024,C142,DIESEL,VILLA ALEMANA,641,L60,"5,958"
16,2024-01-17,17 ene. 2024,C147,DIESEL,ALGARROBO,641,L60,"53,519"
16,2024-01-17,17 ene. 2024,C153,DIESEL,VILLA ALEMANA,641,L60,"4,959"
16,2024-01-17,17 ene. 2024,C165,DIESEL,SAN FELIPE,641,L60,"8,922"
16,2024-01-17,17 ene. 2024,C369,DIESEL,E/S 40091 QUILPUÉ,641,L60,"10,906"
16,2024-01-17,17 ene. 2024,C514,DIESEL,,641,L60,"16,858"
16,2024-01-17,17 ene. 2024,C710,DIESEL,,641,L60,"13,882"
16,2024-01-17,17 ene. 2024,G011,DIESEL,,641,L60,"17,862"
16,2024-01-17,17 ene. 2024,G012,DIESEL,,641,L60,"16,881"
16,2024-01-17,17 ene. 2024,G021,DIESEL,,641,L60,"7,942"
16,2024-01-17,17 ene. 2024,G032,DIESEL,,641,L60,"18,848"
16,2024-01-17,17 ene. 2024,G057,DIESEL,,641,L60,"8,926"
16,2024-01-17,17 ene. 2024,G093,DIESEL,,641,L60,"21,828"
16,2024-01-17,17 ene. 2024,G107,DIESEL,,641,L60,"5,957"
16,2024-01-17,17 ene. 2024,G123,DIESEL,,641,L60,"9,921"
16,2024-01-17,17 ene. 2024,G128,DIESEL,,641,L60,"23,805"
16,2024-01-17,17 ene. 2024,G134,DIESEL,,641,L60,"3,969"
16,2024-01-17,17 ene. 2024,G140,DIESEL,,641,L60,"9,921"
16,2024-01-17,17 ene. 2024,G145,DIESEL,,641,L60,"9,916"
16,2024-01-17,17 ene. 2024,G158,DIESEL,,641,L60,"9,921"
16,2024-01-17,17 ene. 2024,G283,DIESEL,,641,L60,"5,953"
16,2024-01-17,17 ene. 2024,G308,DIESEL,,641,L60,"7,942"
16,2024-01-17,17 ene. 2024,G312,DIESEL,,641,L60,"63,513"
16,2024-01-17,17 ene. 2024,G401,DIESEL,,641,L60,"4,962"
16,2024-01-17,17 ene. 2024,G517,DIESEL,,641,L60,"77,349"
16,2024-01-17,17 ene. 2024,G760,DIESEL,,641,L60,"4,961"
16,2024-01-18,18 ene. 2024,1208,DIESEL,E/S 40128 VIÑA DEL MAR,641,L60,"389,085"
16,2024-01-18,18 ene. 2024,1228,DIESEL,E/S 40144 COQUIMBO,641,L60,"713,741"
16,2024-01-18,18 ene. 2024,C005,DIESEL,COMBUST. MUELLE PESQUERO ARICA,641,L60,"5,955"
16,2024-01-18,18 ene. 2024,C014,DIESEL,EMPRESA DE TRANS. FERROVIARIOS,641,L60,"17,827"
16,2024-01-18,18 ene. 2024,C051,DIESEL,M/N PALERMO - PETROMAR,641,L60,"9,924"
16,2024-01-18,18 ene. 2024,C059,DIESEL,PROYECTO ALMA,641,L60,"31,746"
16,2024-01-18,18 ene. 2024,C090,DIESEL,SQM Puerto Tocopilla,641,L60,"54,594"
16,2024-01-18,18 ene. 2024,C095,DIESEL,M/N RIEKA,641,L60,"16,868"
16,2024-01-18,18 ene. 2024,C120,DIESEL,MARÍA PINTO,641,L60,"46,684"
16,2024-01-18,18 ene. 2024,C142,DIESEL,VILLA ALEMANA,641,L60,"4,964"
16,2024-01-18,18 ene. 2024,C147,DIESEL,ALGARROBO,641,L60,"16,848"
16,2024-01-18,18 ene. 2024,C170,DIESEL,E/S 40053 CABILDO,641,L60,"16,867"
16,2024-01-18,18 ene. 2024,C369,DIESEL,E/S 40091 QUILPUÉ,641,L60,"15,880"
16,2024-01-18,18 ene. 2024,G007,DIESEL,,641,L60,"9,916"
16,2024-01-18,18 ene. 2024,G012,DIESEL,,641,L60,"17,870"
16,2024-01-18,18 ene. 2024,G032,DIESEL,,641,L60,"45,594"
16,2024-01-18,18 ene. 2024,G046,DIESEL,,641,L60,"14,866"
16,2024-01-18,18 ene. 2024,G053,DIESEL,,641,L60,"7,932"
16,2024-01-18,18 ene. 2024,G087,DIESEL,,641,L60,"8,923"
16,2024-01-18,18 ene. 2024,G128,DIESEL,,641,L60,"9,910"
16,2024-01-18,18 ene. 2024,G142,DIESEL,,641,L60,"8,923"
16,2024-01-18,18 ene. 2024,G145,DIESEL,,641,L60,"8,906"
16,2024-01-18,18 ene. 2024,G286,DIESEL,,641,L60,"4,960"
16,2024-01-18,18 ene. 2024,G311,DIESEL,,641,L60,"7,940"
16,2024-01-18,18 ene. 2024,G312,DIESEL,,641,L60,"71,377"
16,2024-01-18,18 ene. 2024,G370,DIESEL,,641,L60,"4,957"
16,2024-01-18,18 ene. 2024,G401,DIESEL,,641,L60,"8,931"
16,2024-01-18,18 ene. 2024,G411,DIESEL,,641,L60,"62,391"
16,2024-01-18,18 ene. 2024,G422,DIESEL,,641,L60,"5,951"
16,2024-01-18,18 ene. 2024,G426,DIESEL,,641,L60,"14,866"
16,2024-01-18,18 ene. 2024,G436,DIESEL,,641,L60,"10,907"
16,2024-01-18,18 ene. 2024,G517,DIESEL,,641,L60,"82,285"
16,2024-01-18,18 ene. 2024,G968,DIESEL,,641,L60,"19,815"
16,2024-01-19,19 ene. 2024,1208,DIESEL,E/S 40128 VIÑA DEL MAR,641,L60,"320,162"
16,2024-01-19,19 ene. 2024,C010,DIESEL,KEROSENE EESS 20071,641,L60,"14,822"
16,2024-01-19,19 ene. 2024,C014,DIESEL,EMPRESA DE TRANS. FERROVIARIOS,641,L60,"24,806"
16,2024-01-19,19 ene. 2024,C018,DIESEL,YACIMIENTO MINA LOS COLORADOS,641,L60,"9,916"
16,2024-01-19,19 ene. 2024,C046,DIESEL,CODELCO - GABRIELA MISTRAL,641,L60,"4,971"
16,2024-01-19,19 ene. 2024,C052,DIESEL,DEPOSITO CASERONES,641,L60,"11,927"
16,2024-01-19,19 ene. 2024,C059,DIESEL,PROYECTO ALMA,641,L60,"9,946"
16,2024-01-19,19 ene. 2024,C066,DIESEL,CODELCO - ANDINA,641,L60,"14,913"
16,2024-01-19,19 ene. 2024,C090,DIESEL,SQM Puerto Tocopilla,641,L60,"35,789"
16,2024-01-19,19 ene. 2024,C091,DIESEL,DEPOSITO PARMA,641,L60,"12,923"
16,2024-01-19,19 ene. 2024,C147,DIESEL,ALGARROBO,641,L60,"48,594"
16,2024-01-19,19 ene. 2024,C163,DIESEL,SAN FELIPE,641,L60,"21,870"
16,2024-01-19,19 ene. 2024,C165,DIESEL,SAN FELIPE,641,L60,"8,949"
16,2024-01-19,19 ene. 2024,C170,DIESEL,E/S 40053 CABILDO,641,L60,"9,941"
16,2024-01-19,19 ene. 2024,C198,DIESEL,E/S 40066 VALPARAÍSO,641,L60,"7,954"
16,2024-01-19,19 ene. 2024,C514,DIESEL,,641,L60,"9,941"
16,2024-01-19,19 ene. 2024,C609,DIESEL,,641,L60,"19,871"
16,2024-01-19,19 ene. 2024,G007,DIESEL,,641,L60,"7,933"
16,2024-01-19,19 ene. 2024,G008,DIESEL,,641,L60,"8,929"
16,2024-01-19,19 ene. 2024,G029,DIESEL,,641,L60,"56,559"
16,2024-01-19,19 ene. 2024,G032,DIESEL,,641,L60,"42,655"
16,2024-01-19,19 ene. 2024,G034,DIESEL,,641,L60,"14,870"
16,2024-01-19,19 ene. 2024,G039,DIESEL,,641,L60,"11,901"
16,2024-01-19,19 ene. 2024,G046,DIESEL,,641,L60,"10,897"
16,2024-01-19,19 ene. 2024,G053,DIESEL,,641,L60,"7,931"
16,2024-01-19,19 ene. 2024,G064,DIESEL,,641,L60,"7,935"
16,2024-01-19,19 ene. 2024,G107,DIESEL,,641,L60,"27,767"
16,2024-01-19,19 ene. 2024,G115,DIESEL,,641,L60,"33,702"
16,2024-01-19,19 ene. 2024,G140,DIESEL,,641,L60,"8,929"
16,2024-01-19,19 ene. 2024,G158,DIESEL,,641,L60,"9,915"
16,2024-01-19,19 ene. 2024,G231,DIESEL,,641,L60,"41,677"
16,2024-01-19,19 ene. 2024,G237,DIESEL,,641,L60,"18,841"
16,2024-01-19,19 ene. 2024,G311,DIESEL,,641,L60,"7,949"
16,2024-01-19,19 ene. 2024,G370,DIESEL,,641,L60,"4,962"
16,2024-01-19,19 ene. 2024,G401,DIESEL,,641,L60,"12,887"
16,2024-01-19,19 ene. 2024,G436,DIESEL,,641,L60,"9,914"
16,2024-01-19,19 ene. 2024,G517,DIESEL,,641,L60,"77,325"
16,2024-01-19,19 ene. 2024,G783,DIESEL,,641,L60,"14,872"
16,2024-01-20,20 ene. 2024,1208,DIESEL,E/S 40128 VIÑA DEL MAR,641,L60,"277,474"
16,2024-01-20,20 ene. 2024,1228,DIESEL,E/S 40144 COQUIMBO,641,L60,"551,172"
16,2024-01-20,20 ene. 2024,C010,DIESEL,KEROSENE EESS 20071,641,L60,"10,898"
16,2024-01-20,20 ene. 2024,C046,DIESEL,CODELCO - GABRIELA MISTRAL,641,L60,"4,976"
16,2024-01-20,20 ene. 2024,C051,DIESEL,M/N PALERMO - PETROMAR,641,L60,"10,955"
16,2024-01-20,20 ene. 2024,C062,DIESEL,MINERA ANTUCOYA,641,L60,"9,941"
16,2024-01-20,20 ene. 2024,C090,DIESEL,SQM Puerto Tocopilla,641,L60,"14,918"
16,2024-01-20,20 ene. 2024,C091,DIESEL,DEPOSITO PARMA,641,L60,"8,959"
16,2024-01-20,20 ene. 2024,C095,DIESEL,M/N RIEKA,641,L60,"9,941"
16,2024-01-20,20 ene. 2024,C096,DIESEL,EMPORMONTT CASTRO,641,L60,"16,922"
16,2024-01-20,20 ene. 2024,C120,DIESEL,MARÍA PINTO,641,L60,"7,958"
16,2024-01-20,20 ene. 2024,C368,DIESEL,E/S 40090 QUILLOTA,641,L60,"17,899"
16,2024-01-20,20 ene. 2024,C603,DIESEL,,641,L60,"38,786"
16,2024-01-20,20 ene. 2024,C710,DIESEL,,641,L60,"9,955"
16,2024-01-20,20 ene. 2024,G008,DIESEL,,641,L60,"5,948"
16,2024-01-20,20 ene. 2024,G011,DIESEL,,641,L60,"7,932"
16,2024-01-20,20 ene. 2024,G012,DIESEL,,641,L60,"9,919"
16,2024-01-20,20 ene. 2024,G032,DIESEL,,641,L60,"16,862"
16,2024-01-20,20 ene. 2024,G055,DIESEL,,641,L60,"9,921"
16,2024-01-20,20 ene. 2024,G066,DIESEL,,641,L60,"8,927"
16,2024-01-20,20 ene. 2024,G087,DIESEL,,641,L60,"7,942"
16,2024-01-20,20 ene. 2024,G093,DIESEL,,641,L60,"8,925"
16,2024-01-20,20 ene. 2024,G142,DIESEL,,641,L60,"7,934"
16,2024-01-20,20 ene. 2024,G145,DIESEL,,641,L60,"4,962"
16,2024-01-20,20 ene. 2024,G158,DIESEL,,641,L60,"7,935"
16,2024-01-20,20 ene. 2024,G232,DIESEL,,641,L60,"7,917"
16,2024-01-20,20 ene. 2024,G283,DIESEL,,641,L60,"4,966"
16,2024-01-20,20 ene. 2024,G312,DIESEL,,641,L60,"26,774"
16,2024-01-20,20 ene. 2024,G355,DIESEL,,641,L60,"7,940"
16,2024-01-20,20 ene. 2024,G371,DIESEL,,641,L60,"4,962"
16,2024-01-20,20 ene. 2024,G401,DIESEL,,641,L60,"4,962"
16,2024-01-20,20 ene. 2024,G411,DIESEL,,641,L60,"28,746"
16,2024-01-20,20 ene. 2024,G412,DIESEL,,641,L60,"7,938"
16,2024-01-20,20 ene. 2024,G419,DIESEL,,641,L60,"9,918"
16,2024-01-20,20 ene. 2024,G422,DIESEL,,641,L60,"5,952"
16,2024-01-20,20 ene. 2024,G426,DIESEL,,641,L60,"9,908"
16,2024-01-20,20 ene. 2024,G436,DIESEL,,641,L60,"8,929"
